
NormalizedLandmark(x=0.29516351222991943, y=0.8831960558891296, z=-0.07934452593326569, visibility=0.9900264739990234, presence=0.9879615902900696)
NormalizedLandmark(x=0.29036420583724976, y=0.8747084736824036, z=0.0013985675759613514, visibility=0.9816598296165466, presence=0.972014307975769)
NormalizedLandmark(x=0.29910337924957275, y=0.879098653793335, z=-0.03783393278717995, visibility=0.9813553690910339, presence=0.9758736491203308)
NormalizedLandmark(x=0.30281245708465576, y=0.8683445453643799, z=0.07256026566028595, visibility=0.9832233786582947, presence=0.9819615483283997)
NormalizedLandmark(x=0.30052563548088074, y=0.8673775792121887, z=0.0649012103676796, visibility=0.9874231815338135, presence=0.9927428960800171)
NormalizedLandmark(x=0.3011753261089325, y=0.8708967566490173, z=-0.03740864619612694, visibility=0.982133686542511, presence=0.9834746718406677)
NormalizedLandmark(x=0.3074541389942169, y=0.8621819019317627, z=0.15709775686264038, visibility=0.984855592250824, presence=0.991287887096405)
NormalizedLandmark(x=0.309116929769516, y=0.8747222423553467, z=0.11276061832904816, visibility=0.9922713041305542, presence=0.9947716593742371)
NormalizedLandmark(x=0.30378738045692444, y=0.8792235851287842, z=0.040438294410705566, visibility=0.9885979890823364, presence=0.9861899614334106)
NormalizedLandmark(x=0.30671101808547974, y=0.8694187998771667, z=-0.06933148950338364, visibility=0.9797559976577759, presence=0.9748107194900513)
NormalizedLandmark(x=0.312919557094574, y=0.8738620281219482, z=0.046794794499874115, visibility=0.9777604937553406, presence=0.9731591939926147)
NormalizedLandmark(x=0.30079904198646545, y=0.8749377727508545, z=0.04006859287619591, visibility=0.9860560894012451, presence=0.9837014079093933)
NormalizedLandmark(x=0.29868459701538086, y=0.8764857053756714, z=0.054534975439310074, visibility=0.9856361150741577, presence=0.9866127967834473)
NormalizedLandmark(x=0.3065330982208252, y=0.8697503209114075, z=0.03239387273788452, visibility=0.9895400404930115, presence=0.9857804179191589)
NormalizedLandmark(x=0.3046775460243225, y=0.8617495894432068, z=0.003475797362625599, visibility=0.9886515736579895, presence=0.9871411323547363)
NormalizedLandmark(x=0.30218836665153503, y=0.8715770244598389, z=0.038614675402641296, visibility=0.9835301041603088, presence=0.9797577261924744)
NormalizedLandmark(x=0.29833370447158813, y=0.8627768754959106, z=-0.04763210937380791, visibility=0.992664098739624, presence=0.9917433857917786)
NormalizedLandmark(x=0.29724666476249695, y=0.866080105304718, z=-0.026387982070446014, visibility=0.9919993281364441, presence=0.9939695596694946)
NormalizedLandmark(x=0.29914650321006775, y=0.8546314835548401, z=0.02354801632463932, visibility=0.992741048336029, presence=0.9940945506095886)
NormalizedLandmark(x=0.3022799789905548, y=0.8457024097442627, z=-0.08622664213180542, visibility=0.9906237721443176, presence=0.990484356880188)
NormalizedLandmark(x=0.3026566505432129, y=0.8297737240791321, z=-0.0949016809463501, visibility=0.9920153617858887, presence=0.9902544617652893)
NormalizedLandmark(x=0.2994963228702545, y=0.8258956670761108, z=-0.22585251927375793, visibility=0.9939369559288025, presence=0.9931578040122986)
NormalizedLandmark(x=0.29759883880615234, y=0.8117278218269348, z=-0.23484812676906586, visibility=0.9970971345901489, presence=0.9928117394447327)
NormalizedLandmark(x=0.29375797510147095, y=0.781000554561615, z=-0.3057873845100403, visibility=0.9938814640045166, presence=0.9832592010498047)
NormalizedLandmark(x=0.29589030146598816, y=0.7750487923622131, z=-0.3661009669303894, visibility=0.9957615733146667, presence=0.990435004234314)
NormalizedLandmark(x=0.30103638768196106, y=0.7670149803161621, z=-0.32215365767478943, visibility=0.9961644411087036, presence=0.9930538535118103)
NormalizedLandmark(x=0.3012489378452301, y=0.7603062391281128, z=-0.2965244650840759, visibility=0.9964602589607239, presence=0.995093584060669)
NormalizedLandmark(x=0.30379289388656616, y=0.7505489587783813, z=-0.3383835256099701, visibility=0.9966670870780945, presence=0.994312047958374)
NormalizedLandmark(x=0.3045575022697449, y=0.7471561431884766, z=-0.20119033753871918, visibility=0.9956642985343933, presence=0.9953823685646057)
NormalizedLandmark(x=0.30059102177619934, y=0.7545987367630005, z=-0.2856678366661072, visibility=0.9945778846740723, presence=0.9918161034584045)
NormalizedLandmark(x=0.3012273907661438, y=0.7439562082290649, z=-0.2593119144439697, visibility=0.9962253570556641, presence=0.993656575679779)
NormalizedLandmark(x=0.3021601438522339, y=0.7295172810554504, z=-0.3597683608531952, visibility=0.9975578784942627, presence=0.9946607947349548)
NormalizedLandmark(x=0.28890395164489746, y=0.7256641387939453, z=-0.3002086281776428, visibility=0.9951862692832947, presence=0.9927494525909424)
NormalizedLandmark(x=0.2975989282131195, y=0.7202858924865723, z=-0.389225035905838, visibility=0.995104193687439, presence=0.9921234250068665)
NormalizedLandmark(x=0.28771358728408813, y=0.7176758050918579, z=-0.3054022192955017, visibility=0.9960506558418274, presence=0.992122232913971)
NormalizedLandmark(x=0.2924918830394745, y=0.72077476978302, z=-0.304375559091568, visibility=0.9932076334953308, presence=0.9888507723808289)
NormalizedLandmark(x=0.2954375445842743, y=0.7278894782066345, z=-0.28745153546333313, visibility=0.9930157661437988, presence=0.9885278940200806)
NormalizedLandmark(x=0.29572415351867676, y=0.7241119146347046, z=-0.29688239097595215, visibility=0.9943444728851318, presence=0.9873459935188293)
NormalizedLandmark(x=0.2874429523944855, y=0.7250382900238037, z=-0.3054083287715912, visibility=0.9925577640533447, presence=0.987316906452179)
NormalizedLandmark(x=0.2904737889766693, y=0.7240960001945496, z=-0.402323454618454, visibility=0.9957019686698914, presence=0.990965723991394)
NormalizedLandmark(x=0.29965102672576904, y=0.7115040421485901, z=-0.2521929144859314, visibility=0.9955554604530334, presence=0.9900938868522644)
NormalizedLandmark(x=0.2974782884120941, y=0.6888266801834106, z=-0.3738275170326233, visibility=0.9957501888275146, presence=0.9919849634170532)
NormalizedLandmark(x=0.3074002265930176, y=0.6815677285194397, z=-0.3415564298629761, visibility=0.992448091506958, presence=0.9828919172286987)
NormalizedLandmark(x=0.3081812262535095, y=0.6879256367683411, z=-0.36669445037841797, visibility=0.9914516806602478, presence=0.9709700345993042)
NormalizedLandmark(x=0.3107675313949585, y=0.6752158403396606, z=-0.23728440701961517, visibility=0.9889771342277527, presence=0.9819789528846741)
